"state","item","Unit","Date","Value"
"Rivers","Plantain(ripe)","1kg","2016M3","230.39"
"Rivers","Plantain(ripe)","1kg","2016M4","196.6"
"Rivers","Plantain(ripe)","1kg","2016M5","205.53"
"Rivers","Plantain(ripe)","1kg","2016M6","201.94"
"Rivers","Plantain(ripe)","1kg","2016M7","217.06"
"Rivers","Plantain(ripe)","1kg","2016M8","206.23"
"Rivers","Plantain(ripe)","1kg","2016M9","214.86"
"Rivers","Plantain(ripe)","1kg","2016M10","223.49"
"Rivers","Plantain(ripe)","1kg","2016M11","219.23"
"Rivers","Plantain(ripe)","1kg","2016M12","223.4"
"Rivers","Plantain(ripe)","1kg","2017M1","220"
"Rivers","Plantain(ripe)","1kg","2017M2","220"
"Rivers","Plantain(ripe)","1kg","2017M3","217.27"
"Rivers","Plantain(ripe)","1kg","2017M4","227.22"
"Rivers","Plantain(ripe)","1kg","2017M5","230"
"Rivers","Plantain(ripe)","1kg","2017M6","263.04"
"Rivers","Plantain(ripe)","1kg","2017M7","220.34"
"Rivers","Plantain(ripe)","1kg","2017M8","230.95"
"Rivers","Plantain(ripe)","1kg","2017M9","221.67"
"Rivers","Plantain(ripe)","1kg","2017M10","263.43"
"Rivers","Plantain(ripe)","1kg","2017M11","250.65"
"Rivers","Plantain(ripe)","1kg","2017M12","232.383885240259"
"Rivers","Plantain(ripe)","1kg","2018M1","251.145277776294"
"Rivers","Plantain(ripe)","1kg","2018M2","287.973570117533"
"Rivers","Plantain(ripe)","1kg","2018M3","289.741166324877"
"Rivers","Plantain(ripe)","1kg","2018M4","253.62769560749"
"Rivers","Plantain(ripe)","1kg","2018M5","263.160088277735"
"Rivers","Plantain(ripe)","1kg","2018M6","241.361045895187"
"Rivers","Plantain(ripe)","1kg","2018M7","211.359674094968"
"Rivers","Plantain(ripe)","1kg","2018M8","217.004957955865"
"Rivers","Plantain(ripe)","1kg","2018M9","202.871210488858"
"Rivers","Plantain(ripe)","1kg","2018M10","198.93112735218"
"Rivers","Plantain(ripe)","1kg","2018M11","207.885237075738"
"Rivers","Plantain(ripe)","1kg","2018M12","199.120855210979"
"Rivers","Plantain(unripe)","1kg","2016M1","190.66"
"Rivers","Plantain(unripe)","1kg","2016M2","206.74"
"Rivers","Plantain(unripe)","1kg","2016M3","211.29"
"Rivers","Plantain(unripe)","1kg","2016M4","194.32"
"Rivers","Plantain(unripe)","1kg","2016M5","212.47"
"Rivers","Plantain(unripe)","1kg","2016M6","195.29"
"Rivers","Plantain(unripe)","1kg","2016M7","205.5"
"Rivers","Plantain(unripe)","1kg","2016M8","214.88"
"Rivers","Plantain(unripe)","1kg","2016M9","220"
"Rivers","Plantain(unripe)","1kg","2016M10","228.63"
"Rivers","Plantain(unripe)","1kg","2016M11","219.09"
"Rivers","Plantain(unripe)","1kg","2016M12","229.92"
"Rivers","Plantain(unripe)","1kg","2017M1","238.06"
"Rivers","Plantain(unripe)","1kg","2017M2","226.88"
"Rivers","Plantain(unripe)","1kg","2017M3","198.19"
"Rivers","Plantain(unripe)","1kg","2017M4","217.31"
"Rivers","Plantain(unripe)","1kg","2017M5","205.28"
"Rivers","Plantain(unripe)","1kg","2017M6","242.55"
"Rivers","Plantain(unripe)","1kg","2017M7","256.76"
"Rivers","Plantain(unripe)","1kg","2017M8","216.48"
"Rivers","Plantain(unripe)","1kg","2017M9","220.05"
"Rivers","Plantain(unripe)","1kg","2017M10","242.91"
"Rivers","Plantain(unripe)","1kg","2017M11","247.818"
"Rivers","Plantain(unripe)","1kg","2017M12","242.152993630844"
"Rivers","Plantain(unripe)","1kg","2018M1","245.306994817068"
"Rivers","Plantain(unripe)","1kg","2018M2","250"
"Rivers","Plantain(unripe)","1kg","2018M3","271.1291929499"
"Rivers","Plantain(unripe)","1kg","2018M4","206.554525248046"
"Rivers","Plantain(unripe)","1kg","2018M5","189.235353612409"
"Rivers","Plantain(unripe)","1kg","2018M6","190.260315744726"
"Rivers","Plantain(unripe)","1kg","2018M7","197.933995687619"
"Rivers","Plantain(unripe)","1kg","2018M8","176.571610207974"
"Rivers","Plantain(unripe)","1kg","2018M9","170.074341552717"
"Rivers","Plantain(unripe)","1kg","2018M10","172.250959824489"
"Rivers","Plantain(unripe)","1kg","2018M11","186.788250784825"
"Rivers","Plantain(unripe)","1kg","2018M12","189.191687685384"
"Rivers","Vegetable oil:1 bottle","1Ltr","2016M1","312.3"
"Rivers","Vegetable oil:1 bottle","1Ltr","2016M2","318.33"
"Rivers","Vegetable oil:1 bottle","1Ltr","2016M3","323.63"
"Rivers","Vegetable oil:1 bottle","1Ltr","2016M4","367.72"
"Rivers","Vegetable oil:1 bottle","1Ltr","2016M5","375.32"
"Rivers","Vegetable oil:1 bottle","1Ltr","2016M6","391.66"
"Rivers","Vegetable oil:1 bottle","1Ltr","2016M7","375.55"
"Rivers","Vegetable oil:1 bottle","1Ltr","2016M8","408.47"
"Rivers","Vegetable oil:1 bottle","1Ltr","2016M9","400"
"Rivers","Vegetable oil:1 bottle","1Ltr","2016M10","414.76"
"Rivers","Vegetable oil:1 bottle","1Ltr","2016M11","427.4"
"Rivers","Vegetable oil:1 bottle","1Ltr","2016M12","461.11"
"Rivers","Vegetable oil:1 bottle","1Ltr","2017M1","474.4"
"Rivers","Vegetable oil:1 bottle","1Ltr","2017M2","474.6"
"Rivers","Vegetable oil:1 bottle","1Ltr","2017M3","432.54"
"Rivers","Vegetable oil:1 bottle","1Ltr","2017M4","447.62"
"Rivers","Vegetable oil:1 bottle","1Ltr","2017M5","475.82"
"Rivers","Vegetable oil:1 bottle","1Ltr","2017M6","507.13"
"Rivers","Vegetable oil:1 bottle","1Ltr","2017M7","517.78"
"Rivers","Vegetable oil:1 bottle","1Ltr","2017M8","547.35"
"Rivers","Vegetable oil:1 bottle","1Ltr","2017M9","444.55"
"Rivers","Vegetable oil:1 bottle","1Ltr","2017M10","507.89"
"Rivers","Vegetable oil:1 bottle","1Ltr","2017M11","507.89"
"Rivers","Vegetable oil:1 bottle","1Ltr","2017M12","501.111111111111"
"Rivers","Vegetable oil:1 bottle","1Ltr","2018M1","503.529411764706"
"Rivers","Vegetable oil:1 bottle","1Ltr","2018M2","617.543859649123"
"Rivers","Vegetable oil:1 bottle","1Ltr","2018M3","565.217391304348"
"Rivers","Vegetable oil:1 bottle","1Ltr","2018M4","587.5"
"Rivers","Vegetable oil:1 bottle","1Ltr","2018M5","565.490196078431"
"Rivers","Vegetable oil:1 bottle","1Ltr","2018M6","573.333333333333"
"Rivers","Vegetable oil:1 bottle","1Ltr","2018M7","600"
"Rivers","Vegetable oil:1 bottle","1Ltr","2018M8","636.666666666667"
"Rivers","Vegetable oil:1 bottle","1Ltr","2018M9","645.833333333333"
"Rivers","Vegetable oil:1 bottle","1Ltr","2018M10","616.666666666667"
"Rivers","Vegetable oil:1 bottle","1Ltr","2018M11","625.396825396825"
"Rivers","Vegetable oil:1 bottle","1Ltr","2018M12","634.920634920635"
"Rivers","Wheat flour: prepacked (golden penny 2kg)","2Kg","2016M1","453.57"
"Rivers","Wheat flour: prepacked (golden penny 2kg)","2Kg","2016M2","500"
"Rivers","Wheat flour: prepacked (golden penny 2kg)","2Kg","2016M3","535.41"
"Rivers","Wheat flour: prepacked (golden penny 2kg)","2Kg","2016M4","578.57"
"Rivers","Wheat flour: prepacked (golden penny 2kg)","2Kg","2016M5","545.83"
"Rivers","Wheat flour: prepacked (golden penny 2kg)","2Kg","2016M6","578.12"
"Rivers","Wheat flour: prepacked (golden penny 2kg)","2Kg","2016M7","575"
"Rivers","Wheat flour: prepacked (golden penny 2kg)","2Kg","2016M8","570.83"
"Rivers","Wheat flour: prepacked (golden penny 2kg)","2Kg","2016M9","535"
"Rivers","Wheat flour: prepacked (golden penny 2kg)","2Kg","2016M10","563.33"
"Rivers","Wheat flour: prepacked (golden penny 2kg)","2Kg","2016M11","576.66"
"Rivers","Wheat flour: prepacked (golden penny 2kg)","2Kg","2016M12","598.95"
"Rivers","Wheat flour: prepacked (golden penny 2kg)","2Kg","2017M1","603.29"
"Rivers","Wheat flour: prepacked (golden penny 2kg)","2Kg","2017M2","615"
"Rivers","Wheat flour: prepacked (golden penny 2kg)","2Kg","2017M3","701.6"
"Rivers","Wheat flour: prepacked (golden penny 2kg)","2Kg","2017M4","714.68"
"Rivers","Wheat flour: prepacked (golden penny 2kg)","2Kg","2017M5","700"
"Rivers","Wheat flour: prepacked (golden penny 2kg)","2Kg","2017M6","726.78"
"Rivers","Wheat flour: prepacked (golden penny 2kg)","2Kg","2017M7","750.41"
"Rivers","Wheat flour: prepacked (golden penny 2kg)","2Kg","2017M8","750"
"Rivers","Wheat flour: prepacked (golden penny 2kg)","2Kg","2017M9","720.09"
"Rivers","Wheat flour: prepacked (golden penny 2kg)","2Kg","2017M10","727.87"
"Rivers","Wheat flour: prepacked (golden penny 2kg)","2Kg","2017M11","727.87"
"Rivers","Wheat flour: prepacked (golden penny 2kg)","2Kg","2017M12","715.333333333333"
"Rivers","Wheat flour: prepacked (golden penny 2kg)","2Kg","2018M1","724.117647058824"
"Rivers","Wheat flour: prepacked (golden penny 2kg)","2Kg","2018M2","725"
"Rivers","Wheat flour: prepacked (golden penny 2kg)","2Kg","2018M3","720.588235294118"
"Rivers","Wheat flour: prepacked (golden penny 2kg)","2Kg","2018M4","756.25"
"Rivers","Wheat flour: prepacked (golden penny 2kg)","2Kg","2018M5","742.857142857143"
"Rivers","Wheat flour: prepacked (golden penny 2kg)","2Kg","2018M6","695.625"
"Rivers","Wheat flour: prepacked (golden penny 2kg)","2Kg","2018M7","700.117647058824"
"Rivers","Wheat flour: prepacked (golden penny 2kg)","2Kg","2018M8","728.333333333333"
"Rivers","Wheat flour: prepacked (golden penny 2kg)","2Kg","2018M9","670"
"Rivers","Wheat flour: prepacked (golden penny 2kg)","2Kg","2018M10","700.375"
"Rivers","Wheat flour: prepacked (golden penny 2kg)","2Kg","2018M11","710"
"Rivers","Wheat flour: prepacked (golden penny 2kg)","2Kg","2018M12","734.210526315789"
"Sokoto","Agric eggs medium size","1 Dozen","2016M1","360"
"Sokoto","Agric eggs medium size","1 Dozen","2016M2","362.34"
"Sokoto","Agric eggs medium size","1 Dozen","2016M3","360"
"Sokoto","Agric eggs medium size","1 Dozen","2016M4","370"
"Sokoto","Agric eggs medium size","1 Dozen","2016M5","377.333333333333"
"Sokoto","Agric eggs medium size","1 Dozen","2016M6","470"
"Sokoto","Agric eggs medium size","1 Dozen","2016M7","361.666666666667"
"Sokoto","Agric eggs medium size","1 Dozen","2016M8","435"
"Sokoto","Agric eggs medium size","1 Dozen","2016M9","549.922871244414"
"Sokoto","Agric eggs medium size","1 Dozen","2016M10","562.118220248529"
"Sokoto","Agric eggs medium size","1 Dozen","2016M11","495"
"Sokoto","Agric eggs medium size","1 Dozen","2016M12","434"
"Sokoto","Agric eggs medium size","1 Dozen","2017M1","471.205"
"Sokoto","Agric eggs medium size","1 Dozen","2017M2","489.988"
"Sokoto","Agric eggs medium size","1 Dozen","2017M3","590.75"
"Sokoto","Agric eggs medium size","1 Dozen","2017M4","520"
"Sokoto","Agric eggs medium size","1 Dozen","2017M5","530.22"
"Sokoto","Agric eggs medium size","1 Dozen","2017M6","525"
"Sokoto","Agric eggs medium size","1 Dozen","2017M7","490"
"Sokoto","Agric eggs medium size","1 Dozen","2017M8","462.5"
"Sokoto","Agric eggs medium size","1 Dozen","2017M9","450.5"
"Sokoto","Agric eggs medium size","1 Dozen","2017M10","466.5"
"Sokoto","Agric eggs medium size","1 Dozen","2017M11","416.923076923077"
"Sokoto","Agric eggs medium size","1 Dozen","2017M12","461.176470588235"
"Sokoto","Agric eggs medium size","1 Dozen","2018M1","450"
"Sokoto","Agric eggs medium size","1 Dozen","2018M2","498"
"Sokoto","Agric eggs medium size","1 Dozen","2018M3","510"
"Sokoto","Agric eggs medium size","1 Dozen","2018M4","574"
"Sokoto","Agric eggs medium size","1 Dozen","2018M5","573.333333333333"
"Sokoto","Agric eggs medium size","1 Dozen","2018M6","540"
"Sokoto","Agric eggs medium size","1 Dozen","2018M7","450"
"Sokoto","Agric eggs medium size","1 Dozen","2018M8","480"
"Sokoto","Agric eggs medium size","1 Dozen","2018M9","463.333333333333"
"Sokoto","Agric eggs medium size","1 Dozen","2018M10","470"
"Sokoto","Agric eggs medium size","1 Dozen","2018M11","480"
"Sokoto","Agric eggs medium size","1 Dozen","2018M12","475.714285714286"
"Sokoto","Agric eggs(medium size price of one)","1 piece","2016M1","31"
"Sokoto","Agric eggs(medium size price of one)","1 piece","2016M2","31.2015"
"Sokoto","Agric eggs(medium size price of one)","1 piece","2016M3","31.5"
"Sokoto","Agric eggs(medium size price of one)","1 piece","2016M4","33.75"
"Sokoto","Agric eggs(medium size price of one)","1 piece","2016M5","30.8333333333333"
"Sokoto","Agric eggs(medium size price of one)","1 piece","2016M6","35"
"Sokoto","Agric eggs(medium size price of one)","1 piece","2016M7","33.75"
"Sokoto","Agric eggs(medium size price of one)","1 piece","2016M8","37"
"Sokoto","Agric eggs(medium size price of one)","1 piece","2016M9","46.2224915224049"
"Sokoto","Agric eggs(medium size price of one)","1 piece","2016M10","42.3405976341377"
"Sokoto","Agric eggs(medium size price of one)","1 piece","2016M11","38.25"
"Sokoto","Agric eggs(medium size price of one)","1 piece","2016M12","40"
"Sokoto","Agric eggs(medium size price of one)","1 piece","2017M1","48.09"
"Sokoto","Agric eggs(medium size price of one)","1 piece","2017M2","49.6666666666667"
"Sokoto","Agric eggs(medium size price of one)","1 piece","2017M3","49.25"
"Sokoto","Agric eggs(medium size price of one)","1 piece","2017M4","46"
"Sokoto","Agric eggs(medium size price of one)","1 piece","2017M5","48.125"
"Sokoto","Agric eggs(medium size price of one)","1 piece","2017M6","47.25"
"Sokoto","Agric eggs(medium size price of one)","1 piece","2017M7","45"
"Sokoto","Agric eggs(medium size price of one)","1 piece","2017M8","40"
"Sokoto","Agric eggs(medium size price of one)","1 piece","2017M9","38.125"
"Sokoto","Agric eggs(medium size price of one)","1 piece","2017M10","40"
"Sokoto","Agric eggs(medium size price of one)","1 piece","2017M11","37.0769230769231"
"Sokoto","Agric eggs(medium size price of one)","1 piece","2017M12","37.0588235294118"
"Sokoto","Agric eggs(medium size price of one)","1 piece","2018M1","40"
"Sokoto","Agric eggs(medium size price of one)","1 piece","2018M2","40"
"Sokoto","Agric eggs(medium size price of one)","1 piece","2018M3","40"
"Sokoto","Agric eggs(medium size price of one)","1 piece","2018M4","39.5454545454545"
"Sokoto","Agric eggs(medium size price of one)","1 piece","2018M5","39.4444444444444"
"Sokoto","Agric eggs(medium size price of one)","1 piece","2018M6","40"
"Sokoto","Agric eggs(medium size price of one)","1 piece","2018M7","40"
"Sokoto","Agric eggs(medium size price of one)","1 piece","2018M8","40"
"Sokoto","Agric eggs(medium size price of one)","1 piece","2018M9","38.8888888888889"
"Sokoto","Agric eggs(medium size price of one)","1 piece","2018M10","40"
"Sokoto","Agric eggs(medium size price of one)","1 piece","2018M11","40"
"Sokoto","Agric eggs(medium size price of one)","1 piece","2018M12","40"
"Sokoto","Beans brown,sold loose","1kg","2016M1","182.694999999999"
"Sokoto","Beans brown,sold loose","1kg","2016M2","183.882517499999"
"Sokoto","Beans brown,sold loose","1kg","2016M3","198.72"
"Sokoto","Beans brown,sold loose","1kg","2016M4","244.406666666667"
"Sokoto","Beans brown,sold loose","1kg","2016M5","230.77"
"Sokoto","Beans brown,sold loose","1kg","2016M6","262.82"
"Sokoto","Beans brown,sold loose","1kg","2016M7","272.71"
"Sokoto","Beans brown,sold loose","1kg","2016M8","266.025"
"Sokoto","Beans brown,sold loose","1kg","2016M9","357.964067073161"
"Sokoto","Beans brown,sold loose","1kg","2016M10","287.223591379995"
"Sokoto","Beans brown,sold loose","1kg","2016M11","399.52"
"Sokoto","Beans brown,sold loose","1kg","2016M12","278.844999999999"
"Sokoto","Beans brown,sold loose","1kg","2017M1","322.05"
"Sokoto","Beans brown,sold loose","1kg","2017M2","286.859166666667"
"Sokoto","Beans brown,sold loose","1kg","2017M3","321.720797720798"
"Sokoto","Beans brown,sold loose","1kg","2017M4","325.846153846154"
"Sokoto","Beans brown,sold loose","1kg","2017M5","341.230769230769"
"Sokoto","Beans brown,sold loose","1kg","2017M6","351.282051282051"
"Sokoto","Beans brown,sold loose","1kg","2017M7","357.538461538462"
"Sokoto","Beans brown,sold loose","1kg","2017M8","352"
"Sokoto","Beans brown,sold loose","1kg","2017M9","347.384615384615"
"Sokoto","Beans brown,sold loose","1kg","2017M10","332"
"Sokoto","Beans brown,sold loose","1kg","2017M11","324.055454545455"
"Sokoto","Beans brown,sold loose","1kg","2017M12","459.674611103183"
"Sokoto","Beans brown,sold loose","1kg","2018M1","442.115384615385"
"Sokoto","Beans brown,sold loose","1kg","2018M2","430.549450549451"
"Sokoto","Beans brown,sold loose","1kg","2018M3","402.5"
"Sokoto","Beans brown,sold loose","1kg","2018M4","425.815197874021"
"Sokoto","Beans brown,sold loose","1kg","2018M5","427.673992673993"
"Sokoto","Beans brown,sold loose","1kg","2018M6","498.373626373626"
"Sokoto","Beans brown,sold loose","1kg","2018M7","456.043956043956"
"Sokoto","Beans brown,sold loose","1kg","2018M8","481.160593792173"
"Sokoto","Beans brown,sold loose","1kg","2018M9","467.95225464191"
"Sokoto","Beans brown,sold loose","1kg","2018M10","425.373626373626"
"Sokoto","Beans brown,sold loose","1kg","2018M11","393.272704307187"
"Sokoto","Beans brown,sold loose","1kg","2018M12","331.640058055152"
"Sokoto","Beans:white black eye. sold loose","1kg","2016M1","136.161249999999"
"Sokoto","Beans:white black eye. sold loose","1kg","2016M2","137.046298124999"
"Sokoto","Beans:white black eye. sold loose","1kg","2016M3","153.981"
"Sokoto","Beans:white black eye. sold loose","1kg","2016M4","169.86"
"Sokoto","Beans:white black eye. sold loose","1kg","2016M5","181.046"
"Sokoto","Beans:white black eye. sold loose","1kg","2016M6","282.336333333333"
"Sokoto","Beans:white black eye. sold loose","1kg","2016M7","206.6175"
"Sokoto","Beans:white black eye. sold loose","1kg","2016M8","217.949999999999"
"Sokoto","Beans:white black eye. sold loose","1kg","2016M9","240.203515851429"
"Sokoto","Beans:white black eye. sold loose","1kg","2016M10","204.076466782706"
"Sokoto","Beans:white black eye. sold loose","1kg","2016M11","222.372"
"Sokoto","Beans:white black eye. sold loose","1kg","2016M12","219.951666666666"
"Sokoto","Beans:white black eye. sold loose","1kg","2017M1","244.295"
"Sokoto","Beans:white black eye. sold loose","1kg","2017M2","244.208999999999"
"Sokoto","Beans:white black eye. sold loose","1kg","2017M3","240.990802675585"
"Sokoto","Beans:white black eye. sold loose","1kg","2017M4","272.863247863248"
"Sokoto","Beans:white black eye. sold loose","1kg","2017M5","287.749287749288"
"Sokoto","Beans:white black eye. sold loose","1kg","2017M6","289.036127271421"
"Sokoto","Beans:white black eye. sold loose","1kg","2017M7","297.275641025641"
"Sokoto","Beans:white black eye. sold loose","1kg","2017M8","309.405"
"Sokoto","Beans:white black eye. sold loose","1kg","2017M9","311.680911680912"
"Sokoto","Beans:white black eye. sold loose","1kg","2017M10","309.406026072693"
"Sokoto","Beans:white black eye. sold loose","1kg","2017M11","281.245"
"Sokoto","Beans:white black eye. sold loose","1kg","2017M12","335.710676008295"
"Sokoto","Beans:white black eye. sold loose","1kg","2018M1","367.304868065324"
"Sokoto","Beans:white black eye. sold loose","1kg","2018M2","377.587844254511"
"Sokoto","Beans:white black eye. sold loose","1kg","2018M3","378.062678062678"
"Sokoto","Beans:white black eye. sold loose","1kg","2018M4","385.376845376845"
"Sokoto","Beans:white black eye. sold loose","1kg","2018M5","388.232261565595"
"Sokoto","Beans:white black eye. sold loose","1kg","2018M6","389.318681318681"
"Sokoto","Beans:white black eye. sold loose","1kg","2018M7","382.509157509157"
"Sokoto","Beans:white black eye. sold loose","1kg","2018M8","390.235517568851"
"Sokoto","Beans:white black eye. sold loose","1kg","2018M9","365.286445734559"
"Sokoto","Beans:white black eye. sold loose","1kg","2018M10","381.318681318681"
"Sokoto","Beans:white black eye. sold loose","1kg","2018M11","365.512330960444"
"Sokoto","Beans:white black eye. sold loose","1kg","2018M12","339.316239316239"
"Sokoto","Beef Bone in","1kg","2016M1","869.6075"
"Sokoto","Beef Bone in","1kg","2016M2","875.259948749999"
"Sokoto","Beef Bone in","1kg","2016M3","800"
